SGD, 1, 1, 5, 5, 5, 5, 1, 1, 128, 128, 128, 128, 0.3, 0.4, 12.5, 12.5, 32, 1, 67.5
100, SGD, 1, 1, 6, 6, 4, 4, 1, 1, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 1, 62.54
100, SGD, 1, 1, 6, 6, 4, 4, 1, 1, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 2, 60.96
100, SGD, 1, 1, 6, 6, 4, 4, 1, 1, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 3, 66.13
100, SGD, 1, 1, 6, 6, 4, 4, 1, 1, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 4, 69.8
100, SGD, 1, 1, 6, 6, 4, 4, 1, 1, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 5, 68.75
100, SGD, 1, 1, 6, 6, 4, 4, 1, 1, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 6, 66.61
100, SGD, 1, 1, 6, 6, 4, 4, 1, 1, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 7, 74.14
100, SGD, 1, 1, 6, 6, 4, 4, 1, 1, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 8, 72.67
100, SGD, 1, 1, 6, 6, 4, 4, 1, 1, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 9, 65.84
100, SGD, 1, 1, 6, 6, 4, 4, 1, 1, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 10, 66.7
100, SGD, 1, 1, 6, 6, 3, 3, 3, 3, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 1, 58.09
100, SGD, 1, 1, 6, 6, 3, 3, 3, 3, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 2, 71.7
100, SGD, 1, 1, 6, 6, 3, 3, 3, 3, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 3, 71.8
100, SGD, 1, 1, 6, 6, 3, 3, 3, 3, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 4, 73.14
100, SGD, 1, 1, 6, 6, 3, 3, 3, 3, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 5, 78.61
100, SGD, 1, 1, 6, 6, 3, 3, 3, 3, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 6, 77.21
100, SGD, 1, 1, 6, 6, 3, 3, 3, 3, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 7, 74.28
100, SGD, 1, 1, 6, 6, 3, 3, 3, 3, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 8, 82.03
100, SGD, 1, 1, 6, 6, 3, 3, 3, 3, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 9, 81.39
100, SGD, 1, 1, 6, 6, 3, 3, 3, 3, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 10, 74.19
100, SGD, 1, 1, 6, 6, 3, 3, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 1, 59.91
100, SGD, 1, 1, 6, 6, 3, 3, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 2, 65.75
100, SGD, 1, 1, 6, 6, 3, 3, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 3, 66.29
100, SGD, 1, 1, 6, 6, 3, 3, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 4, 74.83
100, SGD, 1, 1, 6, 6, 3, 3, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 5, 69.68
100, SGD, 1, 1, 6, 6, 3, 3, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 6, 68.34
100, SGD, 1, 1, 6, 6, 3, 3, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 7, 67.94
100, SGD, 1, 1, 6, 6, 3, 3, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 8, 72.31
