SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 2, 1, 500, 1, 15, 22.29
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 2, 1, 500, 1, 16, 13.26
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 2, 1, 500, 1, 17, 26.92
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 2, 1, 500, 1, 18, 10.28
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 2, 1, 500, 1, 19, 23.5
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 2, 1, 500, 1, 20, 10.09
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 256, 1, 1000, 1, 1, 11.43
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 256, 1, 1000, 1, 2, 11.84
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 256, 1, 1000, 1, 3, 21.13
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 256, 1, 1000, 1, 4, 29.72
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 256, 1, 1000, 1, 5, 68.04
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 256, 1, 1000, 1, 6, 79.23
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 256, 1, 1000, 1, 7, 80.3
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 256, 1, 1000, 1, 8, 81.55
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 256, 1, 1000, 1, 9, 74.7
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 256, 1, 1000, 1, 10, 88.19
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 256, 1, 1000, 1, 11, 88.14
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 256, 1, 1000, 1, 12, 90.58
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 256, 1, 1000, 1, 13, 89.56
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 256, 1, 1000, 1, 14, 89.89
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 256, 1, 1000, 1, 15, 89.6
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 256, 1, 1000, 1, 16, 89.99
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 256, 1, 1000, 1, 17, 87.9
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 256, 1, 1000, 1, 18, 91.16
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 256, 1, 1000, 1, 19, 90.88
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 256, 1, 1000, 1, 20, 90.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 128, 1, 1000, 1, 1, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 128, 1, 1000, 1, 2, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 128, 1, 1000, 1, 3, 17.32
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 128, 1, 1000, 1, 4, 17.51
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 128, 1, 1000, 1, 5, 20.9
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 128, 1, 1000, 1, 6, 20.49
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 128, 1, 1000, 1, 7, 20.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 128, 1, 1000, 1, 8, 19.99
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 128, 1, 1000, 1, 9, 19.5
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 128, 1, 1000, 1, 10, 17.75
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 128, 1, 1000, 1, 11, 29.43
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 128, 1, 1000, 1, 12, 59.93
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 128, 1, 1000, 1, 13, 83.48
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 128, 1, 1000, 1, 14, 85.4
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 128, 1, 1000, 1, 15, 87.66
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 128, 1, 1000, 1, 16, 87.6
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 128, 1, 1000, 1, 17, 81.29
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 128, 1, 1000, 1, 18, 90.3
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 128, 1, 1000, 1, 19, 89.9
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 128, 1, 1000, 1, 20, 90.48
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 64, 1, 1000, 1, 1, 15.45
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 64, 1, 1000, 1, 2, 17.92
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 64, 1, 1000, 1, 3, 17.92
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 64, 1, 1000, 1, 4, 17.92
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 12.5, 12.5, 64, 1, 1000, 1, 5, 17.92
